tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0087800	movie	a nightmare on elm street	a nightmare on elm street	0	1984	\n	91	horror
tt0087803	movie	1984	nineteen eighty-four	0	1984	\n	113	drama|sci-fi
tt0087810	movie	no small affair	no small affair	0	1984	\n	102	comedy|romance
tt0087843	movie	once upon a time in america	once upon a time in america	0	1984	\n	229	crime|drama|thriller
tt0087884	movie	paris, texas	paris, texas	0	1984	\n	145	drama
tt0087921	movie	places in the heart	places in the heart	0	1984	\n	111	drama
tt0087928	movie	police academy	police academy	0	1984	\n	96	comedy
tt0087932	movie	the pope of greenwich village	the pope of greenwich village	0	1984	\n	121	action
tt0087980	movie	the razor's edge	the razor's edge	0	1984	\n	128	drama
tt0087985	movie	red dawn	red dawn	0	1984	\n	114	action|war
tt0087995	movie	repo man	repo man	0	1984	\n	92	comedy|sci-fi
tt0088007	movie	the river	the river	0	1984	\n	124	drama
tt0088011	movie	romancing the stone	romancing the stone	0	1984	\n	106	action|adventure|comedy|romance
tt0088024	movie	runaway	runaway	0	1984	\n	99	sci-fi|thriller
tt0088128	movie	sixteen candles	sixteen candles	0	1984	\n	93	comedy
tt0088146	movie	a soldier's story	a soldier's story	0	1984	\n	101	drama
tt0088161	movie	splash	splash	0	1984	\n	111	comedy|fantasy|romance
tt0088170	movie	star trek iii: the search for spock	star trek iii: the search for spock	0	1984	\n	105	action|adventure|sci-fi
tt0088172	movie	starman	starman	0	1984	\n	115	adventure|drama|romance|sci-fi
tt0088178	movie	stop making sense	stop making sense	0	1984	\n	88	documentary
tt0088184	movie	stranger than paradise	stranger than paradise	0	1984	\n	89	comedy
tt0088206	movie	supergirl	supergirl	0	1984	\n	105	action|adventure|fantasy
tt0088247	movie	the terminator	the terminator	0	1984	\n	107	action|sci-fi|thriller
tt0088258	movie	this is spinal tap	this is spinal tap	0	1984	\n	82	comedy|drama|musical
tt0088323	movie	the neverending story	die unendliche geschichte	0	1984	\n	102	adventure|children|fantasy
tt0088683	movie	agnes of god	agnes of god	0	1985	\n	98	drama|mystery
tt0088707	movie	american flyers	american flyers	0	1985	\n	113	drama
tt0088760	movie	baby: secret of the lost legend	baby: secret of the lost legend	0	1985	\n	95	adventure|sci-fi
tt0088763	movie	back to the future	back to the future	0	1985	\n	116	comedy|sci-fi
tt0088794	movie	better off dead...	better off dead...	0	1985	\n	97	comedy
tt0088814	movie	the black cauldron	the black cauldron	0	1985	\n	80	animation|children
tt0088846	movie	brazil	brazil	0	1985	\n	132	sci-fi
tt0088847	movie	the breakfast club	the breakfast club	0	1985	\n	97	comedy|drama
tt0088889	movie	cat's eye	cat's eye	0	1985	\n	94	horror
tt0088930	movie	clue	clue	0	1985	\n	94	comedy|mystery
tt0088933	movie	cocoon	cocoon	0	1985	\n	117	comedy|sci-fi
tt0088939	movie	the color purple	the color purple	0	1985	\n	154	drama
tt0089003	movie	death wish 3	death wish 3	0	1985	\n	92	action|drama
tt0089017	movie	desperately seeking susan	desperately seeking susan	0	1985	\n	104	comedy|romance
tt0089087	movie	the emerald forest	the emerald forest	0	1985	\n	114	action|adventure|drama
tt0089118	movie	f/x	f/x	0	1986	\n	109	action|crime|thriller
tt0089126	movie	fandango	fandango	0	1985	\n	91	comedy
tt0089155	movie	fletch	fletch	0	1985	\n	98	comedy
tt0089173	movie	friday the 13th: a new beginning	friday the 13th: a new beginning	0	1985	\n	92	horror
tt0089175	movie	fright night	fright night	0	1985	\n	106	comedy|horror
tt0089218	movie	the goonies	the goonies	0	1985	\n	114	adventure|children|fantasy
tt0089256	movie	harem	harem	0	1985	\n	113	drama
tt0089276	movie	the official story	la historia oficial	0	1985	\n	112	drama
tt0089308	movie	howling ii: ... your sister is a werewolf	howling ii: stirba - werewolf bitch	0	1985	\n	91	horror
tt0089360	movie	jagged edge	jagged edge	0	1985	\n	108	thriller
tt0089370	movie	the jewel of the nile	the jewel of the nile	0	1985	\n	106	action|adventure|comedy|romance
tt0089385	movie	the journey of natty gann	the journey of natty gann	0	1985	\n	101	adventure|children
tt0089457	movie	ladyhawke	ladyhawke	0	1985	\n	121	adventure|fantasy|romance
tt0089469	movie	legend	legend	0	1985	\n	94	adventure|fantasy|romance
tt0089489	movie	lifeforce	lifeforce	0	1985	\n	116	horror|sci-fi
tt0089530	movie	mad max beyond thunderdome	mad max beyond thunderdome	0	1985	\n	107	action|sci-fi
tt0089604	movie	missing in action 2: the beginning	missing in action 2: the beginning	0	1985	\n	100	action|war
tt0089606	movie	my life as a dog	mitt liv som hund	0	1985	\n	101	drama
tt0089643	movie	murphy's romance	murphy's romance	0	1985	\n	107	comedy|romance
tt0089652	movie	my science project	my science project	0	1985	\n	94	adventure|sci-fi
tt0089670	movie	national lampoon's european vacation	national lampoon's european vacation	0	1985	\n	95	comedy
tt0089686	movie	a nightmare on elm street 2: freddy's revenge	a nightmare on elm street part 2: freddy's revenge	0	1985	\n	87	horror
tt0089731	movie	one magic christmas	one magic christmas	0	1985	\n	89	drama|fantasy
tt0089755	movie	out of africa	out of africa	0	1985	\n	161	drama|romance
tt0089767	movie	pale rider	pale rider	0	1985	\n	115	western
tt0089791	movie	pee-wee's big adventure	pee-wee's big adventure	0	1985	\n	91	comedy
tt0089816	movie	plenty	plenty	0	1985	\n	121	drama
tt0089822	movie	police academy 2: their first assignment	police academy 2: their first assignment	0	1985	\n	87	comedy
tt0089826	movie	porky's revenge	porky's revenge	0	1985	\n	92	comedy
tt0089841	movie	prizzi's honor	prizzi's honor	0	1985	\n	130	comedy|drama|romance
tt0089853	movie	the purple rose of cairo	the purple rose of cairo	0	1985	\n	82	comedy|drama|romance
tt0089880	movie	rambo: first blood part ii	rambo: first blood part ii	0	1985	\n	96	action|war
tt0089881	movie	ran	ran	0	1985	\n	162	drama|war
tt0089885	movie	re-animator	re-animator	0	1985	\n	105	horror
tt0089886	movie	real genius	real genius	0	1985	\n	108	comedy
tt0089893	movie	red sonja	red sonja	0	1985	\n	89	action|adventure
tt0089908	movie	return to oz	return to oz	0	1985	\n	113	adventure|children|fantasy|sci-fi
tt0089927	movie	rocky iv	rocky iv	0	1985	\n	91	action|drama
tt0089941	movie	runaway train	runaway train	0	1985	\n	111	action|adventure|drama|thriller
tt0089960	movie	vagabond	sans toit ni loi	0	1985	\n	105	drama
tt0089961	movie	santa claus: the movie	santa claus: the movie	0	1985	\n	107	adventure|children|fantasy
tt0089994	movie	follow that bird	follow that bird	0	1985	\n	88	children|comedy
tt0090060	movie	st. elmo's fire	st. elmo's fire	0	1985	\n	110	drama|romance
tt0090190	movie	the toxic avenger	the toxic avenger	0	1984	\n	82	comedy|horror
tt0090203	movie	the trip to bountiful	the trip to bountiful	0	1985	\n	108	drama
tt0090219	movie	turtle diary	turtle diary	0	1985	\n	97	drama
tt0090264	movie	a view to a kill	a view to a kill	0	1985	\n	131	action
tt0090274	movie	volunteers	volunteers	0	1985	\n	107	comedy
tt0090305	movie	weird science	weird science	0	1985	\n	94	comedy
tt0090329	movie	witness	witness	0	1985	\n	112	drama|romance|thriller
tt0090357	movie	young sherlock holmes	young sherlock holmes	0	1985	\n	109	action|adventure|mystery
tt0090366	movie	a zed & two noughts	a zed & two noughts	0	1985	\n	115	drama
tt0090555	movie	crocodile dundee	crocodile dundee	0	1986	\n	97	adventure|comedy
tt0090556	movie	'night, mother	'night, mother	0	1986	\n	96	drama
tt0090567	movie	52 pick-up	52 pick-up	0	1986	\n	110	action|mystery|thriller
tt0090583	movie	about last night...	about last night...	0	1986	\n	113	comedy|drama|romance
tt0090605	movie	aliens	aliens	0	1986	\n	137	action|sci-fi|thriller|war
tt0090633	movie	an american tail	an american tail	0	1986	\n	80	animation|children|comedy
tt0090636	movie	el amor brujo	el amor brujo	0	1986	\n	100	musical
tt0090644	movie	anguish	angustia	0	1987	\n	86	horror
tt0090655	movie	april fool's day	april fool's day	0	1986	\n	89	comedy|horror
tt0090660	movie	armed and dangerous	armed and dangerous	0	1986	\n	88	comedy|crime
tt0090665	movie	halfaouine: boy of the terraces	asfour stah	0	1990	\n	98	drama
tt0090685	movie	back to school	back to school	0	1986	\n	96	comedy
tt0090693	movie	band of the hand	band of the hand	0	1986	\n	109	action
tt0090710	movie	belizaire the cajun	belizaire the cajun	0	1986	\n	103	drama
tt0090728	movie	big trouble in little china	big trouble in little china	0	1986	\n	99	action|comedy
tt0090756	movie	blue velvet	blue velvet	0	1986	\n	120	drama|mystery
tt0090768	movie	the boy who could fly	the boy who could fly	0	1986	\n	114	drama|fantasy
tt0090774	movie	brighton beach memoirs	brighton beach memoirs	0	1986	\n	108	comedy
tt0090830	movie	children of a lesser god	children of a lesser god	0	1986	\n	119	drama
tt0090837	movie	chopping mall	chopping mall	0	1986	\n	77	action|horror|sci-fi
tt0090848	movie	the clan of the cave bear	the clan of the cave bear	0	1986	\n	98	drama
tt0090849	movie	class of nuke 'em high	class of nuke 'em high	0	1986	\n	85	comedy|horror
tt0090863	movie	the color of money	the color of money	0	1986	\n	119	drama
tt0090886	movie	crimes of the heart	crimes of the heart	0	1986	\n	105	comedy|drama
tt0090917	movie	deadly friend	deadly friend	0	1986	\n	91	horror
tt0090934	movie	desert bloom	desert bloom	0	1986	\n	105	drama
tt0090967	movie	down by law	down by law	0	1986	\n	107	comedy|drama
tt0091024	movie	extremities	extremities	0	1986	\n	89	drama|thriller
tt0091042	movie	ferris bueller's day off	ferris bueller's day off	0	1986	\n	103	comedy
tt0091055	movie	firewalker	firewalker	0	1986	\n	104	adventure
tt0091059	movie	flight of the navigator	flight of the navigator	0	1986	\n	90	adventure|children|sci-fi
tt0091064	movie	the fly	the fly	0	1986	\n	96	horror|sci-fi
tt0091080	movie	jason lives: friday the 13th part vi	jason lives: friday the 13th part vi	0	1986	\n	86	horror
tt0091129	movie	the golden child	the golden child	0	1986	\n	94	action|adventure|comedy
tt0091142	movie	gothic	gothic	0	1986	\n	87	drama|horror
tt0091149	movie	the great mouse detective	the great mouse detective	0	1986	\n	74	animation|children
tt0091159	movie	gung ho	gung ho	0	1986	\n	112	comedy|drama
tt0091178	movie	haunted honeymoon	haunted honeymoon	0	1986	\n	82	comedy
tt0091187	movie	heartbreak ridge	heartbreak ridge	0	1986	\n	130	action|war
tt0091188	movie	heartburn	heartburn	0	1986	\n	108	comedy|drama
tt0091203	movie	highlander	highlander	0	1986	\n	116	action|adventure
tt0091214	movie	man facing southeast	hombre mirando al sudeste	0	1986	\n	105	drama
tt0091217	movie	hoosiers	hoosiers	0	1986	\n	114	drama
tt0091223	movie	house	house	0	1985	\n	93	comedy|horror
tt0091225	movie	howard the duck	howard the duck	0	1986	\n	110	adventure|children|sci-fi
tt0091278	movie	iron eagle	iron eagle	0	1986	\n	117	action|war
tt0091288	movie	jean de florette	jean de florette	0	1986	\n	120	drama
tt0091306	movie	jumpin' jack flash	jumpin' jack flash	0	1986	\n	105	action|comedy|romance|thriller
tt0091313	movie	born american	born american	0	1986	\n	97	action|drama|thriller
tt0091326	movie	the karate kid part ii	the karate kid part ii	0	1986	\n	113	action|adventure|drama
tt0091343	movie	the kindred	the kindred	0	1987	\n	91	horror
tt0091344	movie	king kong lives	king kong lives	0	1986	\n	105	action|adventure|horror
tt0091369	movie	labyrinth	labyrinth	0	1986	\n	101	adventure|children|fantasy
tt0091400	movie	let's get harry	let's get harry	0	1986	\n	102	action|adventure
tt0091419	movie	little shop of horrors	little shop of horrors	0	1986	\n	94	comedy|horror|musical
tt0091431	movie	armour of god	lung hing foo dai	0	1986	\n	88	action|adventure|comedy
tt0091445	movie	lucas	lucas	0	1986	\n	100	drama
tt0091480	movie	manon of the spring	manon des sources	0	1986	\n	113	drama
tt0091499	movie	maximum overdrive	maximum overdrive	0	1986	\n	98	horror
tt0091530	movie	the mission	the mission	0	1986	\n	125	drama
tt0091538	movie	mona lisa	mona lisa	0	1986	\n	104	comedy|thriller
tt0091541	movie	the money pit	the money pit	0	1986	\n	91	comedy
tt0091554	movie	the morning after	the morning after	0	1986	\n	103	drama|mystery
tt0091557	movie	the mosquito coast	the mosquito coast	0	1986	\n	117	drama
tt0091579	movie	my chauffeur	my chauffeur	0	1986	\n	97	comedy
tt0091605	movie	the name of the rose	der name der rose	0	1986	\n	130	mystery
tt0091613	movie	native son	native son	0	1986	\n	111	drama
tt0091630	movie	night of the creeps	night of the creeps	0	1986	\n	88	comedy|horror|sci-fi
tt0091635	movie	9½ weeks	nine 1/2 weeks	0	1986	\n	117	drama
tt0091637	movie	no mercy	no mercy	0	1986	\n	106	action|thriller
tt0091651	movie	vampire in venice	nosferatu a venezia	0	1988	\n	97	horror
tt0091653	movie	nothing in common	nothing in common	0	1986	\n	118	comedy
tt0091680	movie	one crazy summer	one crazy summer	0	1986	\n	93	comedy
tt0091699	movie	otello	otello	0	1986	\n	118	drama
tt0091738	movie	peggy sue got married	peggy sue got married	0	1986	\n	103	comedy|romance
tt0091763	movie	platoon	platoon	0	1986	\n	120	drama|war
tt0091777	movie	police academy 3: back in training	police academy 3: back in training	0	1986	\n	83	comedy
tt0091778	movie	poltergeist ii: the other side	poltergeist ii: the other side	0	1986	\n	91	horror|thriller
tt0091790	movie	pretty in pink	pretty in pink	0	1986	\n	96	comedy|drama|romance
tt0091799	movie	psycho iii	psycho iii	0	1986	\n	93	horror|thriller
tt0091829	movie	rawhead rex	rawhead rex	0	1986	\n	89	horror|thriller
tt0091867	movie	a room with a view	a room with a view	0	1985	\n	117	drama|romance
tt0091875	movie	running scared	running scared	0	1986	\n	107	action|comedy
tt0091877	movie	ruthless people	ruthless people	0	1986	\n	93	comedy
tt0091934	movie	shanghai surprise	shanghai surprise	0	1986	\n	97	adventure
tt0091939	movie	she's gotta have it	she's gotta have it	0	1986	\n	84	comedy|romance
tt0091954	movie	sid and nancy	sid and nancy	0	1986	\n	112	drama
tt0091990	movie	sorority house massacre	sorority house massacre	0	1986	\n	74	horror
tt0091991	movie	soul man	soul man	0	1986	\n	104	comedy
tt0092005	movie	stand by me	stand by me	0	1986	\n	89	adventure|comedy|drama
tt0092007	movie	star trek iv: the voyage home	star trek iv: the voyage home	0	1986	\n	119	action|adventure|sci-fi
tt0092048	movie	tampopo	tampopo	0	1985	\n	114	comedy
tt0092068	movie	ménage	tenue de soirée	0	1986	\n	84	comedy|drama
tt0092076	movie	the texas chainsaw massacre 2	the texas chainsaw massacre 2	0	1986	\n	101	horror
tt0092079	movie	that's life!	that's life!	0	1986	\n	102	drama
tt0092086	movie	¡three amigos!	¡three amigos!	0	1986	\n	104	comedy|western
tt0092099	movie	top gun	top gun	0	1986	\n	110	action|romance
tt0092105	movie	tough guys	tough guys	0	1986	\n	104	comedy
tt0092112	movie	trick or treat	trick or treat	0	1986	\n	98	horror
tt0092123	tvmovie	2 friends	2 friends	0	1986	\n	76	drama
tt0092173	movie	violets are blue...	violets are blue...	0	1986	\n	88	drama|romance
tt0092225	movie	wisdom	wisdom	0	1987	\n	109	action|crime
tt0092281	movie	zaproszenie	zaproszenie	0	1986	\n	92	drama
tt0092493	movie	crocodile dundee ii	'crocodile' dundee ii	0	1988	\n	108	adventure|comedy
tt0092513	movie	adventures in babysitting	adventures in babysitting	0	1987	\n	102	adventure|comedy
tt0092534	movie	allan quatermain and the lost city of gold	allan quatermain and the lost city of gold	0	1986	\n	99	action|adventure
tt0092537	movie	the allnighter	the allnighter	0	1987	\n	108	comedy|romance
tt0092559	movie	and god created woman	and god created woman	0	1988	\n	100	comedy|drama|romance
tt0092563	movie	angel heart	angel heart	0	1987	\n	113	film-noir|mystery|thriller
tt0092585	movie	assassination	assassination	0	1987	\n	88	action
tt0092610	movie	bad taste	bad taste	0	1987	\n	91	comedy|horror
tt0092627	movie	the bedroom window	the bedroom window	0	1987	\n	112	thriller
tt0092632	movie	the believers	the believers	0	1987	\n	114	horror|thriller
tt0092638	movie	benji the hunted	benji the hunted	0	1987	\n	88	adventure|children
tt0092666	movie	blind date	blind date	0	1987	\n	95	comedy|romance
tt0092675	movie	bloodsport	bloodsport	0	1988	\n	92	action
tt0092699	movie	broadcast news	broadcast news	0	1987	\n	133	comedy|drama|romance
tt0092710	movie	burglar	burglar	0	1987	\n	103	comedy
tt0092796	movie	creepshow 2	creepshow 2	0	1987	\n	92	horror
tt0092834	movie	date with an angel	date with an angel	0	1987	\n	105	comedy|fantasy
tt0092850	movie	deadtime stories	deadtime stories	0	1986	\n	93	horror
tt0092857	movie	death wish 4: the crackdown	death wish 4: the crackdown	0	1987	\n	99	action|drama
tt0092890	movie	dirty dancing	dirty dancing	0	1987	\n	100	musical|romance
tt0092991	movie	evil dead ii	evil dead ii	0	1987	\n	84	action|adventure|comedy|horror
tt0093010	movie	fatal attraction	fatal attraction	0	1987	\n	119	thriller
tt0093011	movie	fatal beauty	fatal beauty	0	1987	\n	104	action|crime
tt0093051	movie	from the hip	from the hip	0	1987	\n	111	comedy
tt0093058	movie	full metal jacket	full metal jacket	0	1987	\n	116	action|drama|war
tt0093072	movie	the garbage pail kids movie	the garbage pail kids movie	0	1987	\n	100	adventure|children
tt0093075	movie	the gate	the gate	0	1987	\n	85	horror
tt0093105	movie	good morning, vietnam	good morning, vietnam	0	1987	\n	121	comedy|drama|war
tt0093148	movie	harry and the hendersons	harry and the hendersons	0	1987	\n	110	comedy
tt0093176	movie	prom night ii	hello mary lou: prom night ii	0	1987	\n	97	horror
tt0093177	movie	hellraiser	hellraiser	0	1987	\n	94	horror
tt0093185	movie	the hidden	the hidden	0	1987	\n	96	action|horror|sci-fi
tt0093191	movie	wings of desire	der himmel über berlin	0	1987	\n	128	comedy|drama|romance
tt0093199	movie	a hungarian fairy tale	hol volt, hol nem volt	0	1987	\n	97	fantasy
